filename,breed,family
miniature_pinscher_139,miniature pinscher,dog
miniature_pinscher_14,miniature pinscher,dog
miniature_pinscher_140,miniature pinscher,dog
miniature_pinscher_141,miniature pinscher,dog
miniature_pinscher_142,miniature pinscher,dog
miniature_pinscher_143,miniature pinscher,dog
miniature_pinscher_144,miniature pinscher,dog
miniature_pinscher_145,miniature pinscher,dog
miniature_pinscher_146,miniature pinscher,dog
miniature_pinscher_147,miniature pinscher,dog
miniature_pinscher_148,miniature pinscher,dog
miniature_pinscher_149,miniature pinscher,dog
miniature_pinscher_15,miniature pinscher,dog
miniature_pinscher_150,miniature pinscher,dog
miniature_pinscher_151,miniature pinscher,dog
miniature_pinscher_152,miniature pinscher,dog
miniature_pinscher_153,miniature pinscher,dog
miniature_pinscher_154,miniature pinscher,dog
miniature_pinscher_155,miniature pinscher,dog
miniature_pinscher_156,miniature pinscher,dog
miniature_pinscher_157,miniature pinscher,dog
miniature_pinscher_158,miniature pinscher,dog
miniature_pinscher_159,miniature pinscher,dog
miniature_pinscher_16,miniature pinscher,dog
miniature_pinscher_160,miniature pinscher,dog
miniature_pinscher_161,miniature pinscher,dog
miniature_pinscher_162,miniature pinscher,dog
miniature_pinscher_163,miniature pinscher,dog
miniature_pinscher_164,miniature pinscher,dog
miniature_pinscher_165,miniature pinscher,dog
miniature_pinscher_166,miniature pinscher,dog
miniature_pinscher_167,miniature pinscher,dog
miniature_pinscher_168,miniature pinscher,dog
miniature_pinscher_169,miniature pinscher,dog
miniature_pinscher_17,miniature pinscher,dog
miniature_pinscher_170,miniature pinscher,dog
miniature_pinscher_171,miniature pinscher,dog
miniature_pinscher_172,miniature pinscher,dog
miniature_pinscher_173,miniature pinscher,dog
miniature_pinscher_174,miniature pinscher,dog
miniature_pinscher_175,miniature pinscher,dog
miniature_pinscher_176,miniature pinscher,dog
miniature_pinscher_177,miniature pinscher,dog
miniature_pinscher_178,miniature pinscher,dog
miniature_pinscher_179,miniature pinscher,dog
miniature_pinscher_18,miniature pinscher,dog
miniature_pinscher_180,miniature pinscher,dog
miniature_pinscher_181,miniature pinscher,dog
miniature_pinscher_182,miniature pinscher,dog
miniature_pinscher_183,miniature pinscher,dog
miniature_pinscher_184,miniature pinscher,dog
miniature_pinscher_185,miniature pinscher,dog
miniature_pinscher_186,miniature pinscher,dog
miniature_pinscher_187,miniature pinscher,dog
miniature_pinscher_188,miniature pinscher,dog
miniature_pinscher_189,miniature pinscher,dog
miniature_pinscher_19,miniature pinscher,dog
miniature_pinscher_190,miniature pinscher,dog
miniature_pinscher_191,miniature pinscher,dog
miniature_pinscher_192,miniature pinscher,dog
miniature_pinscher_193,miniature pinscher,dog
miniature_pinscher_194,miniature pinscher,dog
miniature_pinscher_195,miniature pinscher,dog
miniature_pinscher_196,miniature pinscher,dog
miniature_pinscher_197,miniature pinscher,dog
miniature_pinscher_198,miniature pinscher,dog
miniature_pinscher_199,miniature pinscher,dog
miniature_pinscher_2,miniature pinscher,dog
miniature_pinscher_20,miniature pinscher,dog
miniature_pinscher_200,miniature pinscher,dog
miniature_pinscher_21,miniature pinscher,dog
miniature_pinscher_22,miniature pinscher,dog
miniature_pinscher_23,miniature pinscher,dog
miniature_pinscher_24,miniature pinscher,dog
miniature_pinscher_25,miniature pinscher,dog
miniature_pinscher_26,miniature pinscher,dog
miniature_pinscher_27,miniature pinscher,dog
miniature_pinscher_28,miniature pinscher,dog
miniature_pinscher_29,miniature pinscher,dog
miniature_pinscher_3,miniature pinscher,dog
miniature_pinscher_30,miniature pinscher,dog
miniature_pinscher_31,miniature pinscher,dog
miniature_pinscher_32,miniature pinscher,dog
miniature_pinscher_33,miniature pinscher,dog
miniature_pinscher_34,miniature pinscher,dog
miniature_pinscher_35,miniature pinscher,dog
miniature_pinscher_36,miniature pinscher,dog
miniature_pinscher_37,miniature pinscher,dog
miniature_pinscher_38,miniature pinscher,dog
miniature_pinscher_39,miniature pinscher,dog
miniature_pinscher_4,miniature pinscher,dog
miniature_pinscher_40,miniature pinscher,dog
miniature_pinscher_41,miniature pinscher,dog
miniature_pinscher_42,miniature pinscher,dog
miniature_pinscher_43,miniature pinscher,dog
miniature_pinscher_44,miniature pinscher,dog
miniature_pinscher_45,miniature pinscher,dog
miniature_pinscher_46,miniature pinscher,dog
miniature_pinscher_47,miniature pinscher,dog
miniature_pinscher_48,miniature pinscher,dog
miniature_pinscher_49,miniature pinscher,dog
miniature_pinscher_5,miniature pinscher,dog
miniature_pinscher_50,miniature pinscher,dog
miniature_pinscher_51,miniature pinscher,dog
miniature_pinscher_52,miniature pinscher,dog
miniature_pinscher_53,miniature pinscher,dog
miniature_pinscher_54,miniature pinscher,dog
miniature_pinscher_55,miniature pinscher,dog
miniature_pinscher_56,miniature pinscher,dog
miniature_pinscher_57,miniature pinscher,dog
miniature_pinscher_58,miniature pinscher,dog
miniature_pinscher_59,miniature pinscher,dog
miniature_pinscher_6,miniature pinscher,dog
miniature_pinscher_60,miniature pinscher,dog
miniature_pinscher_61,miniature pinscher,dog
miniature_pinscher_62,miniature pinscher,dog
miniature_pinscher_63,miniature pinscher,dog
miniature_pinscher_64,miniature pinscher,dog
miniature_pinscher_65,miniature pinscher,dog
miniature_pinscher_66,miniature pinscher,dog
miniature_pinscher_67,miniature pinscher,dog
miniature_pinscher_68,miniature pinscher,dog
miniature_pinscher_69,miniature pinscher,dog
miniature_pinscher_7,miniature pinscher,dog
miniature_pinscher_70,miniature pinscher,dog
miniature_pinscher_71,miniature pinscher,dog
miniature_pinscher_72,miniature pinscher,dog
miniature_pinscher_73,miniature pinscher,dog
miniature_pinscher_74,miniature pinscher,dog
miniature_pinscher_75,miniature pinscher,dog
miniature_pinscher_76,miniature pinscher,dog
miniature_pinscher_77,miniature pinscher,dog
miniature_pinscher_78,miniature pinscher,dog
miniature_pinscher_79,miniature pinscher,dog
miniature_pinscher_8,miniature pinscher,dog
miniature_pinscher_80,miniature pinscher,dog
miniature_pinscher_81,miniature pinscher,dog
miniature_pinscher_82,miniature pinscher,dog
miniature_pinscher_83,miniature pinscher,dog
miniature_pinscher_84,miniature pinscher,dog
miniature_pinscher_85,miniature pinscher,dog
miniature_pinscher_86,miniature pinscher,dog
miniature_pinscher_87,miniature pinscher,dog
miniature_pinscher_88,miniature pinscher,dog
miniature_pinscher_89,miniature pinscher,dog
miniature_pinscher_9,miniature pinscher,dog
miniature_pinscher_90,miniature pinscher,dog
miniature_pinscher_91,miniature pinscher,dog
miniature_pinscher_92,miniature pinscher,dog
miniature_pinscher_93,miniature pinscher,dog
miniature_pinscher_94,miniature pinscher,dog
miniature_pinscher_95,miniature pinscher,dog
miniature_pinscher_96,miniature pinscher,dog
miniature_pinscher_97,miniature pinscher,dog
miniature_pinscher_98,miniature pinscher,dog
miniature_pinscher_99,miniature pinscher,dog
newfoundland_1,newfoundland,dog
newfoundland_10,newfoundland,dog
newfoundland_100,newfoundland,dog
newfoundland_101,newfoundland,dog
newfoundland_102,newfoundland,dog
newfoundland_103,newfoundland,dog
newfoundland_104,newfoundland,dog
newfoundland_105,newfoundland,dog
newfoundland_106,newfoundland,dog
newfoundland_107,newfoundland,dog
newfoundland_108,newfoundland,dog
newfoundland_109,newfoundland,dog
newfoundland_11,newfoundland,dog
newfoundland_110,newfoundland,dog
newfoundland_111,newfoundland,dog
newfoundland_112,newfoundland,dog
newfoundland_113,newfoundland,dog
newfoundland_114,newfoundland,dog
newfoundland_115,newfoundland,dog
newfoundland_116,newfoundland,dog
newfoundland_117,newfoundland,dog
newfoundland_118,newfoundland,dog
newfoundland_119,newfoundland,dog
newfoundland_12,newfoundland,dog
newfoundland_120,newfoundland,dog
newfoundland_121,newfoundland,dog
newfoundland_122,newfoundland,dog
newfoundland_123,newfoundland,dog
newfoundland_124,newfoundland,dog
newfoundland_125,newfoundland,dog
newfoundland_126,newfoundland,dog
newfoundland_127,newfoundland,dog
newfoundland_128,newfoundland,dog
newfoundland_129,newfoundland,dog
newfoundland_13,newfoundland,dog
newfoundland_130,newfoundland,dog
newfoundland_131,newfoundland,dog
newfoundland_132,newfoundland,dog
newfoundland_133,newfoundland,dog
newfoundland_134,newfoundland,dog
newfoundland_135,newfoundland,dog
newfoundland_136,newfoundland,dog
newfoundland_137,newfoundland,dog
newfoundland_138,newfoundland,dog
newfoundland_139,newfoundland,dog
newfoundland_14,newfoundland,dog
newfoundland_140,newfoundland,dog
newfoundland_141,newfoundland,dog
newfoundland_142,newfoundland,dog
newfoundland_143,newfoundland,dog
newfoundland_144,newfoundland,dog
newfoundland_145,newfoundland,dog
newfoundland_146,newfoundland,dog
newfoundland_147,newfoundland,dog
newfoundland_148,newfoundland,dog
newfoundland_149,newfoundland,dog
newfoundland_15,newfoundland,dog
newfoundland_150,newfoundland,dog
newfoundland_151,newfoundland,dog
newfoundland_152,newfoundland,dog
newfoundland_153,newfoundland,dog
newfoundland_154,newfoundland,dog
newfoundland_155,newfoundland,dog
newfoundland_156,newfoundland,dog
newfoundland_157,newfoundland,dog
newfoundland_158,newfoundland,dog
newfoundland_159,newfoundland,dog
newfoundland_16,newfoundland,dog
newfoundland_160,newfoundland,dog
newfoundland_161,newfoundland,dog
newfoundland_162,newfoundland,dog
newfoundland_163,newfoundland,dog
newfoundland_164,newfoundland,dog
newfoundland_165,newfoundland,dog
newfoundland_166,newfoundland,dog
newfoundland_167,newfoundland,dog
newfoundland_168,newfoundland,dog
newfoundland_169,newfoundland,dog
newfoundland_17,newfoundland,dog
newfoundland_170,newfoundland,dog
newfoundland_171,newfoundland,dog
newfoundland_172,newfoundland,dog
newfoundland_173,newfoundland,dog
newfoundland_174,newfoundland,dog
newfoundland_175,newfoundland,dog
newfoundland_176,newfoundland,dog
newfoundland_177,newfoundland,dog
newfoundland_178,newfoundland,dog
newfoundland_179,newfoundland,dog
newfoundland_18,newfoundland,dog
newfoundland_180,newfoundland,dog
newfoundland_181,newfoundland,dog
newfoundland_182,newfoundland,dog
newfoundland_183,newfoundland,dog
newfoundland_184,newfoundland,dog
newfoundland_185,newfoundland,dog
newfoundland_186,newfoundland,dog
newfoundland_187,newfoundland,dog
newfoundland_188,newfoundland,dog
newfoundland_189,newfoundland,dog
newfoundland_19,newfoundland,dog
newfoundland_190,newfoundland,dog
newfoundland_191,newfoundland,dog
newfoundland_192,newfoundland,dog
newfoundland_193,newfoundland,dog
newfoundland_194,newfoundland,dog
newfoundland_195,newfoundland,dog
newfoundland_196,newfoundland,dog
newfoundland_197,newfoundland,dog
newfoundland_198,newfoundland,dog
newfoundland_199,newfoundland,dog
newfoundland_2,newfoundland,dog
newfoundland_20,newfoundland,dog
newfoundland_200,newfoundland,dog
newfoundland_21,newfoundland,dog
newfoundland_22,newfoundland,dog
newfoundland_23,newfoundland,dog
newfoundland_24,newfoundland,dog
newfoundland_25,newfoundland,dog
newfoundland_26,newfoundland,dog
newfoundland_27,newfoundland,dog
newfoundland_28,newfoundland,dog
newfoundland_29,newfoundland,dog
newfoundland_3,newfoundland,dog
newfoundland_30,newfoundland,dog
newfoundland_31,newfoundland,dog
newfoundland_32,newfoundland,dog
newfoundland_33,newfoundland,dog
newfoundland_34,newfoundland,dog
newfoundland_35,newfoundland,dog
newfoundland_36,newfoundland,dog
newfoundland_37,newfoundland,dog
newfoundland_38,newfoundland,dog
newfoundland_39,newfoundland,dog
newfoundland_4,newfoundland,dog
newfoundland_40,newfoundland,dog
newfoundland_41,newfoundland,dog
newfoundland_42,newfoundland,dog
newfoundland_43,newfoundland,dog
newfoundland_44,newfoundland,dog
newfoundland_45,newfoundland,dog
newfoundland_46,newfoundland,dog
newfoundland_47,newfoundland,dog
newfoundland_48,newfoundland,dog
newfoundland_49,newfoundland,dog
newfoundland_5,newfoundland,dog
newfoundland_50,newfoundland,dog
newfoundland_51,newfoundland,dog
newfoundland_52,newfoundland,dog
newfoundland_53,newfoundland,dog
newfoundland_54,newfoundland,dog
newfoundland_55,newfoundland,dog
newfoundland_56,newfoundland,dog
newfoundland_57,newfoundland,dog
newfoundland_58,newfoundland,dog
newfoundland_59,newfoundland,dog
newfoundland_6,newfoundland,dog
newfoundland_60,newfoundland,dog
newfoundland_61,newfoundland,dog
newfoundland_62,newfoundland,dog
newfoundland_63,newfoundland,dog
newfoundland_64,newfoundland,dog
newfoundland_65,newfoundland,dog
newfoundland_66,newfoundland,dog
newfoundland_67,newfoundland,dog
newfoundland_68,newfoundland,dog
newfoundland_69,newfoundland,dog
newfoundland_7,newfoundland,dog
newfoundland_70,newfoundland,dog
newfoundland_71,newfoundland,dog
newfoundland_72,newfoundland,dog
newfoundland_73,newfoundland,dog
newfoundland_74,newfoundland,dog
newfoundland_75,newfoundland,dog
newfoundland_76,newfoundland,dog
newfoundland_77,newfoundland,dog
newfoundland_78,newfoundland,dog
newfoundland_79,newfoundland,dog
newfoundland_8,newfoundland,dog
newfoundland_80,newfoundland,dog
newfoundland_81,newfoundland,dog
newfoundland_82,newfoundland,dog
newfoundland_83,newfoundland,dog
newfoundland_84,newfoundland,dog
newfoundland_85,newfoundland,dog
newfoundland_86,newfoundland,dog
newfoundland_87,newfoundland,dog
newfoundland_88,newfoundland,dog
newfoundland_89,newfoundland,dog
newfoundland_9,newfoundland,dog
newfoundland_90,newfoundland,dog
newfoundland_91,newfoundland,dog
newfoundland_92,newfoundland,dog
newfoundland_93,newfoundland,dog
newfoundland_94,newfoundland,dog
newfoundland_95,newfoundland,dog
newfoundland_96,newfoundland,dog
newfoundland_97,newfoundland,dog
newfoundland_98,newfoundland,dog
newfoundland_99,newfoundland,dog
Persian_1,Persian,cat
Persian_10,Persian,cat
Persian_100,Persian,cat
Persian_101,Persian,cat
Persian_102,Persian,cat
Persian_103,Persian,cat
Persian_104,Persian,cat
Persian_105,Persian,cat
Persian_106,Persian,cat
Persian_107,Persian,cat
Persian_108,Persian,cat
Persian_11,Persian,cat
Persian_111,Persian,cat
Persian_112,Persian,cat
Persian_114,Persian,cat
Persian_115,Persian,cat
Persian_116,Persian,cat
Persian_117,Persian,cat
Persian_118,Persian,cat
Persian_12,Persian,cat
Persian_120,Persian,cat
Persian_121,Persian,cat
Persian_122,Persian,cat
Persian_123,Persian,cat
Persian_125,Persian,cat
Persian_126,Persian,cat
Persian_128,Persian,cat
Persian_129,Persian,cat
Persian_13,Persian,cat
Persian_131,Persian,cat
Persian_132,Persian,cat
Persian_133,Persian,cat
Persian_134,Persian,cat
Persian_135,Persian,cat
Persian_136,Persian,cat
Persian_137,Persian,cat
Persian_138,Persian,cat
Persian_139,Persian,cat
Persian_14,Persian,cat
Persian_140,Persian,cat
Persian_141,Persian,cat
Persian_143,Persian,cat
Persian_144,Persian,cat
Persian_145,Persian,cat
Persian_147,Persian,cat
Persian_149,Persian,cat
Persian_15,Persian,cat
Persian_150,Persian,cat
Persian_152,Persian,cat
Persian_153,Persian,cat
Persian_155,Persian,cat
Persian_156,Persian,cat
Persian_158,Persian,cat
Persian_159,Persian,cat
Persian_16,Persian,cat
Persian_160,Persian,cat
Persian_161,Persian,cat
Persian_162,Persian,cat
Persian_163,Persian,cat
Persian_164,Persian,cat
Persian_165,Persian,cat
Persian_166,Persian,cat
Persian_168,Persian,cat
Persian_169,Persian,cat
Persian_17,Persian,cat
Persian_170,Persian,cat
Persian_171,Persian,cat
Persian_172,Persian,cat
Persian_173,Persian,cat
Persian_174,Persian,cat
Persian_175,Persian,cat
Persian_176,Persian,cat
Persian_179,Persian,cat
Persian_18,Persian,cat
Persian_180,Persian,cat
Persian_181,Persian,cat
Persian_182,Persian,cat
Persian_183,Persian,cat
Persian_184,Persian,cat
Persian_185,Persian,cat
Persian_186,Persian,cat
Persian_187,Persian,cat
Persian_188,Persian,cat
Persian_189,Persian,cat
Persian_19,Persian,cat
Persian_190,Persian,cat
Persian_191,Persian,cat
Persian_192,Persian,cat
Persian_193,Persian,cat
Persian_194,Persian,cat
Persian_195,Persian,cat
Persian_196,Persian,cat
Persian_197,Persian,cat
Persian_2,Persian,cat
Persian_20,Persian,cat
Persian_200,Persian,cat
Persian_201,Persian,cat
Persian_202,Persian,cat
Persian_206,Persian,cat
Persian_21,Persian,cat
Persian_213,Persian,cat
Persian_217,Persian,cat
Persian_22,Persian,cat
Persian_221,Persian,cat
Persian_224,Persian,cat
Persian_228,Persian,cat
Persian_233,Persian,cat
Persian_239,Persian,cat
Persian_25,Persian,cat
Persian_255,Persian,cat
Persian_256,Persian,cat
Persian_257,Persian,cat
Persian_258,Persian,cat
Persian_259,Persian,cat
Persian_26,Persian,cat
Persian_260,Persian,cat
Persian_261,Persian,cat
Persian_262,Persian,cat
Persian_263,Persian,cat
Persian_264,Persian,cat
Persian_265,Persian,cat
Persian_266,Persian,cat
Persian_267,Persian,cat
Persian_268,Persian,cat
Persian_269,Persian,cat
Persian_27,Persian,cat
Persian_270,Persian,cat
Persian_271,Persian,cat
Persian_272,Persian,cat
Persian_273,Persian,cat
Persian_28,Persian,cat
Persian_29,Persian,cat
Persian_3,Persian,cat
Persian_30,Persian,cat
Persian_31,Persian,cat
Persian_32,Persian,cat
Persian_34,Persian,cat
Persian_36,Persian,cat
Persian_37,Persian,cat
Persian_38,Persian,cat
Persian_39,Persian,cat
Persian_4,Persian,cat
Persian_40,Persian,cat
Persian_41,Persian,cat
Persian_42,Persian,cat
Persian_43,Persian,cat
Persian_44,Persian,cat
Persian_45,Persian,cat
Persian_46,Persian,cat
Persian_47,Persian,cat
Persian_49,Persian,cat
Persian_5,Persian,cat
Persian_51,Persian,cat
Persian_52,Persian,cat
Persian_53,Persian,cat
Persian_54,Persian,cat
Persian_55,Persian,cat
Persian_56,Persian,cat
Persian_58,Persian,cat
Persian_59,Persian,cat
Persian_6,Persian,cat
Persian_60,Persian,cat
Persian_61,Persian,cat
Persian_62,Persian,cat
Persian_63,Persian,cat
Persian_64,Persian,cat
Persian_65,Persian,cat
Persian_66,Persian,cat
Persian_67,Persian,cat
Persian_68,Persian,cat
Persian_69,Persian,cat
Persian_7,Persian,cat
Persian_70,Persian,cat
Persian_71,Persian,cat
Persian_72,Persian,cat
Persian_74,Persian,cat
Persian_75,Persian,cat
Persian_76,Persian,cat
Persian_77,Persian,cat
Persian_78,Persian,cat
Persian_79,Persian,cat
Persian_8,Persian,cat
Persian_80,Persian,cat
Persian_81,Persian,cat
Persian_82,Persian,cat
Persian_83,Persian,cat
Persian_84,Persian,cat
Persian_85,Persian,cat
Persian_86,Persian,cat
Persian_87,Persian,cat
Persian_88,Persian,cat
Persian_89,Persian,cat
Persian_9,Persian,cat
Persian_90,Persian,cat
Persian_91,Persian,cat
Persian_94,Persian,cat
Persian_95,Persian,cat
Persian_97,Persian,cat
Persian_98,Persian,cat
Persian_99,Persian,cat
pomeranian_1,pomeranian,dog
pomeranian_10,pomeranian,dog
pomeranian_100,pomeranian,dog
pomeranian_101,pomeranian,dog
pomeranian_102,pomeranian,dog
pomeranian_103,pomeranian,dog
pomeranian_104,pomeranian,dog
pomeranian_105,pomeranian,dog
pomeranian_106,pomeranian,dog
pomeranian_107,pomeranian,dog
pomeranian_108,pomeranian,dog
pomeranian_109,pomeranian,dog
pomeranian_11,pomeranian,dog
pomeranian_110,pomeranian,dog
pomeranian_111,pomeranian,dog
pomeranian_112,pomeranian,dog
pomeranian_113,pomeranian,dog
pomeranian_114,pomeranian,dog
pomeranian_115,pomeranian,dog
pomeranian_116,pomeranian,dog
pomeranian_117,pomeranian,dog
pomeranian_118,pomeranian,dog
pomeranian_119,pomeranian,dog
pomeranian_12,pomeranian,dog
pomeranian_120,pomeranian,dog
pomeranian_121,pomeranian,dog
pomeranian_122,pomeranian,dog
pomeranian_123,pomeranian,dog
pomeranian_124,pomeranian,dog
pomeranian_125,pomeranian,dog
pomeranian_126,pomeranian,dog
pomeranian_127,pomeranian,dog
pomeranian_128,pomeranian,dog
pomeranian_129,pomeranian,dog
pomeranian_13,pomeranian,dog
pomeranian_130,pomeranian,dog
pomeranian_131,pomeranian,dog
pomeranian_132,pomeranian,dog
pomeranian_133,pomeranian,dog
pomeranian_134,pomeranian,dog
pomeranian_135,pomeranian,dog
pomeranian_136,pomeranian,dog
pomeranian_137,pomeranian,dog
pomeranian_138,pomeranian,dog
pomeranian_139,pomeranian,dog
pomeranian_14,pomeranian,dog
pomeranian_140,pomeranian,dog
pomeranian_141,pomeranian,dog
pomeranian_142,pomeranian,dog
pomeranian_143,pomeranian,dog
pomeranian_144,pomeranian,dog
pomeranian_145,pomeranian,dog
pomeranian_146,pomeranian,dog
pomeranian_147,pomeranian,dog
pomeranian_148,pomeranian,dog
pomeranian_149,pomeranian,dog
pomeranian_15,pomeranian,dog
